ProductName,Rating,Price,OriginalPrice,Discount,Reviews,Features,PageNumber,Ratings1,Reviews1,Number_Ratings,Number_Reviews,Brand,Ton,Star,AC_Type,Power_Usage,Room_Size
Haier Gravity Series 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.0,43950,51000,13,"3,274 Ratings & 351 Reviews",Annual Power Usage: 836.95 kWhRoom Size: 111 - 150 sqft5 years on the product and 12 years on the compressor (1-year warranty card in the box + 4-year promotional warranty auto activated post-installation).,10,"3,274 Ratings ", 351 Reviews,3274,351,Haier,1.5,5.0,Split,836.95,111 - 150 sqft
Lloyd 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.1,34536,61990,44,"20,599 Ratings & 2,180 Reviews","Annual Power Usage: 990.77 WRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Year Warranty on Component & 10 Year Warranty on Compressor.",10,"20,599 Ratings "," 2,180 Reviews",20599,2180,Lloyd,1.5,3.0,Split,990.77,111 - 150 sqft
Voltas 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.2,33990,60990,44,"83,437 Ratings & 7,067 Reviews","Annual Power Usage: 900.94 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product,10 Years Warranty On Compressor",11,"83,437 Ratings "," 7,067 Reviews",83437,7067,Voltas,1.5,3.0,Split,900.94,111 - 150 sqft
"LG 2025 Model 1.5 Ton 5 Star Split Dual Inverter with Faster Cooling and Energy Saving, AI Convertible...",4.2,42990,78990,45,"46,175 Ratings & 4,255 Reviews",Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Manufacturing Warranty on Product,11,"46,175 Ratings "," 4,255 Reviews",46175,4255,LG,1.5,5.0,Split,744.75,111 - 150 sqft
Panasonic 2023 Model 1.5 Ton 5 Star Split Inverter AC,4.2,39490,66900,40,"22,111 Ratings & 2,346 Reviews","Annual Power Usage: 774.8 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",11,"22,111 Ratings "," 2,346 Reviews",22111,2346,Panasonic,1.5,5.0,Split,774.8,111 - 150 sqft
Daikin 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.2,34490,53830,35,"24,785 Ratings & 1,912 Reviews",Annual Power Usage: 966.47 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product and  5 Years Warranty on PCB and 10 Years Warranty on Compressor,11,"24,785 Ratings "," 1,912 Reviews",24785,1912,Daikin,1.5,3.0,Split,966.47,111 - 150 sqft
"IFB 2025 Model 1.5 Ton 5 Star Split Inverter Silver Plus Smart Series with HD Compressor, AI, Dual Gol...",4.2,38500,74990,48,"15,363 Ratings & 1,538 Reviews","Annual Power Usage: 721.04 kWhRoom Size: 111 - 150 sqft1 Year warranty on Product , 5 Years warranty on PCB and 10 Years Warranty on Compressor",11,"15,363 Ratings "," 1,538 Reviews",15363,1538,IFB,1.5,5.0,Split,721.04,111 - 150 sqft
CARRIER 2026 Model 1 Ton 5 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & Voi...,4.1,39990,67300,40,"4,786 Ratings & 735 Reviews","Annual Power Usage: 536.2 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",11,"4,786 Ratings ", 735 Reviews,4786,735,CARRIER,1.0,5.0,Split,536.2,90 sqft
Godrej 2025 Model 1 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling At Ex...,4.0,26490,38600,31,"8,298 Ratings & 716 Reviews","Annual Power Usage: 1034 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",11,"8,298 Ratings ", 716 Reviews,8298,716,Godrej,1.0,3.0,Split,1034.0,90 sqft
"CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,32490,65500,50,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",11,"38,222 Ratings "," 4,626 Reviews",38222,4626,CARRIER,1.5,3.0,Split,854.39,111 - 150 sqft
Voltas 2025 Model 1 Ton 3 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,4.1,31990,52390,38,"8,721 Ratings & 907 Reviews","Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below5 years warranty from the date of installation, (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr (Offer valid till 31st May 2026). It is applicable only for residential usage and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor",11,"8,721 Ratings ", 907 Reviews,8721,907,Voltas,1.0,3.0,Split,672.93,90 sqft
Voltas 2023 Model 1 Ton 3 Star Window Fixed Speed AC,4.2,25509,35990,29,"3,849 Ratings & 319 Reviews",Annual Power Usage: 749.34 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on Product and 5 Years Warranty on Compressor,11,"3,849 Ratings ", 319 Reviews,3849,319,Voltas,1.0,3.0,Window,749.34,90 sqft
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,32240,57150,43,"30,027 Ratings & 3,540 Reviews","Annual Power Usage: 858.22 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 years  warranty on compressor",11,"30,027 Ratings "," 3,540 Reviews",30027,3540,Whirlpool,1.5,3.0,Split,858.22,111 - 150 sqft
Samsung 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.2,36490,72990,50,"26,515 Ratings & 2,683 Reviews",Annual Power Usage: 751.24 WRoom Size: 111 - 150 sqft5 Years Comprehensive Warranty on AC and 10 Years Warranty on Compressor,11,"26,515 Ratings "," 2,683 Reviews",26515,2683,Samsung,1.5,5.0,Split,751.24,111 - 150 sqft
Voltas 2025 Model 1.5 Ton 3 Star Window Fixed Speed Turbo Cooling | Energy Efficient | High ambient Co...,4.2,26890,39590,32,"12,494 Ratings & 1,225 Reviews","Annual Power Usage: 1185.93 UnitsRoom Size: 111 - 150 sqft5 years warranty from the date of installation, (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr (Offer valid till 31st May 2026). It is applicable only for residential usage and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor",11,"12,494 Ratings "," 1,225 Reviews",12494,1225,Voltas,1.5,3.0,Window,1185.93,111 - 150 sqft
IFB 2026 Model 1.5 Ton 5 Star Split Inverter AC,4.2,42990,78990,45,"15,363 Ratings & 1,538 Reviews",Annual Power Usage: 714.38 UnitsRoom Size: 111 - 150 sqft,11,"15,363 Ratings "," 1,538 Reviews",15363,1538,IFB,1.5,5.0,Split,714.38,111 - 150 sqft
Godrej 2024 Model 1.5 Ton 3 Star Hot and Cold Split Inverter AC,4.0,34499,55900,38,"22,727 Ratings & 1,770 Reviews","Annual Power Usage: 905.41 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",11,"22,727 Ratings "," 1,770 Reviews",22727,1770,Godrej,1.5,3.0,Split,905.41,111 - 150 sqft
"Samsung Bespoke AI 2026 Model 1.5 ton 4 Star Split Inverter with Wi-fi Energy Saving, Voice Control, P...",4.1,38990,82990,53,"6,233 Ratings & 578 Reviews",Annual Power Usage: 713.57 kWhRoom Size: 111 - 150 sqft5 year comprehensive warranty on product and 10 years warranty on compressor,11,"6,233 Ratings ", 578 Reviews,6233,578,Samsung,1.5,4.0,Split,713.57,111 - 150 sqft
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,4.2,33490,65900,49,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",11,"38,222 Ratings "," 4,626 Reviews",38222,4626,CARRIER,1.5,3.0,Split,854.39,111 - 150 sqft
IFB 2026 Model 1 Tons 3 Star Split Inverter AC,4.1,30990,50990,39,"2,519 Ratings & 217 Reviews","Annual Power Usage: 596.65 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Year Warranty on PCB, 10 Year Warranty on Inverter Compressor",11,"2,519 Ratings ", 217 Reviews,2519,217,IFB,1.0,3.0,Split,596.65,90 sqft
Voltas 2023 Model 2 Ton 2 Star Window Fixed Speed AC,4.0,33279,47990,30,166 Ratings & 10 Reviews,Annual Power Usage: 1542.79 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product and 5 Years Warranty on Compressor,11,166 Ratings , 10 Reviews,166,10,Voltas,2.0,2.0,Window,1542.79,151 - 200 sqft
LG 2025 Model 1.5 Ton 5 Star Split AI Dual Inverter AI Convertible 6-in-1 Split with Faster Cooling an...,4.2,42990,78990,45,"46,175 Ratings & 4,255 Reviews","Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product,5 year on Pcb and 10 Years Warranty on Compressor",11,"46,175 Ratings "," 4,255 Reviews",46175,4255,LG,1.5,5.0,Split,744.75,111 - 150 sqft
Midea 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Turbo Mode for Fa...,4.3,29990,59700,49,"18,604 Ratings & 2,838 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty On Product,10 Year Warranty On Compressor",11,"18,604 Ratings "," 2,838 Reviews",18604,2838,Midea,1.5,3.0,Split,854.39,111 - 150 sqft
Whirlpool 2025 Model 1.5 Ton 5 Star Split Inverter AC,4.2,36900,76990,52,"21,787 Ratings & 2,439 Reviews",Room Size: 111 - 150 sqft,11,"21,787 Ratings "," 2,439 Reviews",21787,2439,Whirlpool,1.5,5.0,Split,854.39,111 - 150 sqft
Daikin 2025 Model 1.5 Ton 3 Star Split Fixed Speed Fixed Speed AC,4.2,35490,51250,30,"24,785 Ratings & 1,912 Reviews",Annual Power Usage: 989.31 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and  5 Years Warranty on PCB and 10 Years Warranty on Compressor,11,"24,785 Ratings "," 1,912 Reviews",24785,1912,Daikin,1.5,3.0,Split,989.31,111 - 150 sqft
Godrej 2025 Model 1.5 Ton 5 Star Window Inverter AC,4.0,36090,60990,40,719 Ratings & 67 Reviews,Annual Power Usage: 1111.64 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,12,719 Ratings , 67 Reviews,719,67,Godrej,1.5,5.0,Window,1111.64,111 - 150 sqft
Midea 2026 Model 1.5 Ton 5 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Turbo Mode for Fa...,4.3,37490,69300,45,"3,226 Ratings & 502 Reviews","Annual Power Usage: 663.31 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty On Product,10 Year Warranty On Compressor",12,"3,226 Ratings ", 502 Reviews,3226,502,Midea,1.5,5.0,Split,663.31,111 - 150 sqft
Voltas 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.2,33990,60990,44,"83,437 Ratings & 7,067 Reviews","Annual Power Usage: 900.94 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product,10 Years Warranty On Compressor",12,"83,437 Ratings "," 7,067 Reviews",83437,7067,Voltas,1.5,3.0,Split,900.94,111 - 150 sqft
"LG 2025 Model 1.5 Ton 5 Star Split Dual Inverter with Faster Cooling and Energy Saving, AI Convertible...",4.2,42990,78990,45,"46,175 Ratings & 4,255 Reviews",Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Manufacturing Warranty on Product,12,"46,175 Ratings "," 4,255 Reviews",46175,4255,LG,1.5,5.0,Split,744.75,111 - 150 sqft
Panasonic 2024 Model 1 Ton 3 Star Split Inverter with Wi-fi 7 in 1 Convertible with True AI Mode AC,4.2,33290,48100,30,"5,369 Ratings & 613 Reviews","Annual Power Usage: 676.64 UnitsRoom Size: 90 sqft or Below5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years.",12,"5,369 Ratings ", 613 Reviews,5369,613,Panasonic,1.0,3.0,Split,676.64,90 sqft
Blue Star 2025 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4.1,34490,59200,41,"26,862 Ratings & 2,253 Reviews",Annual Power Usage: 1026.46 UnitsRoom Size: 111 - 150 sqft60 months for those customers who purchase Blue Star Split ACs (Inverter or Fixed Speed SACs) of Tonnage up to 2 Tr from 16th February 2026 to 30th June 2026.,12,"26,862 Ratings "," 2,253 Reviews",26862,2253,Blue,1.5,3.0,Split,1026.46,111 - 150 sqft
Godrej 2025 Model 1 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling At Ex...,4.0,26490,38600,31,"8,298 Ratings & 716 Reviews","Annual Power Usage: 1034 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",12,"8,298 Ratings ", 716 Reviews,8298,716,Godrej,1.0,3.0,Split,1034.0,90 sqft
"CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,32490,65500,50,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",12,"38,222 Ratings "," 4,626 Reviews",38222,4626,CARRIER,1.5,3.0,Split,854.39,111 - 150 sqft
Acer 2025 Model 1.5 Ton 3 Star Split Inverter AC,3.7,28835,45999,37,69 Ratings & 8 Reviews,Annual Power Usage: 964.77 UnitsRoom Size: 111 - 150 sqft1 year comprehensive warranty and 10 years warranty on compressor with gas charging,12,69 Ratings , 8 Reviews,69,8,Acer,1.5,3.0,Split,964.77,111 - 150 sqft
Lloyd 2025 Model 1.5 Ton 5 Star Window Inverter AC,4.0,34290,57990,40,"1,256 Ratings & 156 Reviews",Annual Power Usage: 1103.22 kWhRoom Size: 111 - 150 sqft1 Year warranty on Product,12,"1,256 Ratings ", 156 Reviews,1256,156,Lloyd,1.5,5.0,Window,1103.22,111 - 150 sqft
Panasonic 2024 Model 1 Ton 5 Star Split Inverter with Wi-fi AC,4.2,39000,54100,27,"4,169 Ratings & 452 Reviews","Annual Power Usage: 524.08 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive warranty on Product,
5 Years warranty on PCB & 
10 Years warranty on Compressor",12,"4,169 Ratings ", 452 Reviews,4169,452,Panasonic,1.0,5.0,Split,524.08,90 sqft
Panasonic 2024 Model 1.5 Ton 3 Star Split Inverter with Wi-fi 7 in 1 Convertible with True AI Mode AC,4.1,36990,55400,33,"24,445 Ratings & 2,408 Reviews","Annual Power Usage: 1002.31 UnitsRoom Size: 111 - 150 sqft5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years.",12,"24,445 Ratings "," 2,408 Reviews",24445,2408,Panasonic,1.5,3.0,Split,1002.31,111 - 150 sqft
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,32240,57150,43,"30,027 Ratings & 3,540 Reviews","Annual Power Usage: 858.22 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 years  warranty on compressor",12,"30,027 Ratings "," 3,540 Reviews",30027,3540,Whirlpool,1.5,3.0,Split,858.22,111 - 150 sqft
Samsung 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.2,36490,72990,50,"26,515 Ratings & 2,683 Reviews",Annual Power Usage: 751.24 WRoom Size: 111 - 150 sqft5 Years Comprehensive Warranty on AC and 10 Years Warranty on Compressor,12,"26,515 Ratings "," 2,683 Reviews",26515,2683,Samsung,1.5,5.0,Split,751.24,111 - 150 sqft
Voltas 2026 Model 1.5 Ton 3 Star Window Inverter AC,4.2,32999,43990,24,"12,494 Ratings & 1,225 Reviews",Annual Power Usage: 1172.26 kWhRoom Size: 111 - 150 sqft1 year warranty on product,12,"12,494 Ratings "," 1,225 Reviews",12494,1225,Voltas,1.5,3.0,Window,1172.26,111 - 150 sqft
Daikin 2026 Model 1.5 Ton 5 Star Split Inverter AC,4.3,52990,68200,22,"17,218 Ratings & 1,537 Reviews",Annual Power Usage: 678.92 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor and 5 Years Warranty on PCB,12,"17,218 Ratings "," 1,537 Reviews",17218,1537,Daikin,1.5,5.0,Split,678.92,111 - 150 sqft
"Samsung Bespoke AI 2026 Model 1.5 ton 4 Star Split Inverter with Wi-fi Energy Saving, Voice Control, P...",4.1,38990,82990,53,"6,233 Ratings & 578 Reviews",Annual Power Usage: 713.57 kWhRoom Size: 111 - 150 sqft5 year comprehensive warranty on product and 10 years warranty on compressor,12,"6,233 Ratings ", 578 Reviews,6233,578,Samsung,1.5,4.0,Split,713.57,111 - 150 sqft
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,4.2,33490,65900,49,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",12,"38,222 Ratings "," 4,626 Reviews",38222,4626,CARRIER,1.5,3.0,Split,854.39,111 - 150 sqft
"Sharp 2025 Model 1 Ton 3 Star Split Inverter 5 in 1 Convertible7 Stage Health Filters, Turbo Cool Tech...",4.1,22490,49990,55,19 Ratings & 1 Reviews,"Annual Power Usage: 657.31 kWhRoom Size: 90 sqft or Below1 Year Comprehensive Warranty, 5 years on PCB, 10 Years on Compressor",12,19 Ratings , 1 Reviews,19,1,Sharp,1.0,3.0,Split,657.31,90 sqft
Godrej 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.0,32300,45050,28,"22,727 Ratings & 1,770 Reviews","Annual Power Usage: 1003.51 kWhRoom Size: 111 - 150 sqft1 year warranty on product, some variants: 5 year PCB, 10 year compressor",12,"22,727 Ratings "," 1,770 Reviews",22727,1770,Godrej,1.5,3.0,Split,1003.51,111 - 150 sqft
Lloyd 2025 Model 1.5 Ton 5 Star Window Inverter with Wi-fi AC,4.0,37590,59490,36,"1,256 Ratings & 156 Reviews","Annual Power Usage: 1071.29 WRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Year Warranty on Component & 10 Year Warranty on Compressor.",12,"1,256 Ratings ", 156 Reviews,1256,156,Lloyd,1.5,5.0,Window,1071.29,111 - 150 sqft
Acer 2025 Model 1.5 Ton 5 Star Split Inverter AC,5.0,31652,54499,41,1 Ratings & 1 Reviews,Annual Power Usage: 769.64 UnitsRoom Size: 111 - 150 sqft1 year comprehensive warranty and 10 years warranty on compressor with gas charging,12,1 Ratings , 1 Reviews,1,1,Acer,1.5,5.0,Split,769.64,111 - 150 sqft
LG 2025 Model 1.5 Ton 5 Star Split AI Dual Inverter AI Convertible 6-in-1 Split with Faster Cooling an...,4.2,42990,78990,45,"46,175 Ratings & 4,255 Reviews","Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product,5 year on Pcb and 10 Years Warranty on Compressor",12,"46,175 Ratings "," 4,255 Reviews",46175,4255,LG,1.5,5.0,Split,744.75,111 - 150 sqft
Midea 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Turbo Mode for Fa...,4.3,29990,59700,49,"18,604 Ratings & 2,838 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty On Product,10 Year Warranty On Compressor",12,"18,604 Ratings "," 2,838 Reviews",18604,2838,Midea,1.5,3.0,Split,854.39,111 - 150 sqft
"Panasonic 2026 Model 1 Ton 3 Star Split Inverter with Wi-fi Smart, DustBuster Tech, Matter Enabled, AI...",4.2,32990,47500,30,"5,369 Ratings & 613 Reviews","Annual Power Usage: 593.89 kWhRoom Size: 90 sqft or Below1 Year Comprehensive warranty on Product,
5 Years warranty on PCB & 
10 Years warranty on Compressor",13,"5,369 Ratings ", 613 Reviews,5369,613,Panasonic,1.0,3.0,Split,593.89,90 sqft
Voltas 2022 Model 1.5 Ton 3 Star Window Fixed Speed AC,4.2,31999,41900,23,"12,494 Ratings & 1,225 Reviews",Annual Power Usage: 1185.93 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and Additional 4 Years Warranty on Compressor,13,"12,494 Ratings "," 1,225 Reviews",12494,1225,Voltas,1.5,3.0,Window,1185.93,111 - 150 sqft
Voltas 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.2,33990,60990,44,"83,437 Ratings & 7,067 Reviews","Annual Power Usage: 900.94 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product,10 Years Warranty On Compressor",13,"83,437 Ratings "," 7,067 Reviews",83437,7067,Voltas,1.5,3.0,Split,900.94,111 - 150 sqft
"LG 2025 Model 1.5 Ton 5 Star Split Dual Inverter with Faster Cooling and Energy Saving, AI Convertible...",4.2,42990,78990,45,"46,175 Ratings & 4,255 Reviews",Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Manufacturing Warranty on Product,13,"46,175 Ratings "," 4,255 Reviews",46175,4255,LG,1.5,5.0,Split,744.75,111 - 150 sqft
Whirlpool 2024 Model 1.5 Ton 3 Star Split Inverter AC,4.1,29290,37200,21,"30,027 Ratings & 3,540 Reviews",Annual Power Usage: 941.42 UnitsRoom Size: 111 - 150 sqft,13,"30,027 Ratings "," 3,540 Reviews",30027,3540,Whirlpool,1.5,3.0,Split,941.42,111 - 150 sqft
Lloyd 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.1,35258,55900,36,"20,599 Ratings & 2,180 Reviews","Annual Power Usage: 990.77 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product, 5 Year Warranty on Component and 10 Years Warranty on Compressor",13,"20,599 Ratings "," 2,180 Reviews",20599,2180,Lloyd,1.5,3.0,Split,990.77,111 - 150 sqft
Hitachi 2026 Model 1 Ton 3 Star Split Inverter AC,3.9,31990,54990,41,"2,394 Ratings & 305 Reviews","Annual Power Usage: 632.61 kWhRoom Size: 90 sqft or Below1 Year Warranty On Product, 5 Year Warranty on PCB & 10 Year Warranty on Compressor.",13,"2,394 Ratings ", 305 Reviews,2394,305,Hitachi,1.0,3.0,Split,632.61,90 sqft
Godrej 2025 Model 1 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling At Ex...,4.0,26490,38600,31,"8,298 Ratings & 716 Reviews","Annual Power Usage: 1034 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",13,"8,298 Ratings ", 716 Reviews,8298,716,Godrej,1.0,3.0,Split,1034.0,90 sqft
"CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,32490,65500,50,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",13,"38,222 Ratings "," 4,626 Reviews",38222,4626,CARRIER,1.5,3.0,Split,854.39,111 - 150 sqft
Lloyd 2025 Model 1.5 Ton 5 Star Split Inverter AC,4.1,30490,60990,50,"11,881 Ratings & 1,355 Reviews","Annual Power Usage: 715.07 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Year Warranty on Component & 10 Year Warranty on Compressor.",13,"11,881 Ratings "," 1,355 Reviews",11881,1355,Lloyd,1.5,5.0,Split,715.07,111 - 150 sqft
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,32240,57150,43,"30,027 Ratings & 3,540 Reviews","Annual Power Usage: 858.22 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 years  warranty on compressor",13,"30,027 Ratings "," 3,540 Reviews",30027,3540,Whirlpool,1.5,3.0,Split,858.22,111 - 150 sqft
Samsung 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.2,36490,72990,50,"26,515 Ratings & 2,683 Reviews",Annual Power Usage: 751.24 WRoom Size: 111 - 150 sqft5 Years Comprehensive Warranty on AC and 10 Years Warranty on Compressor,13,"26,515 Ratings "," 2,683 Reviews",26515,2683,Samsung,1.5,5.0,Split,751.24,111 - 150 sqft
Sharp 2025 Model 1.5 Ton 3 Star Split Inverter 7 in 1 Convertible7 Stage Health Filters AC,4.0,26490,54990,51,38 Ratings & 4 Reviews,Annual Power Usage: 993.57 kWhRoom Size: 111 - 150 sqft1 Year Basic Warranty,13,38 Ratings , 4 Reviews,38,4,Sharp,1.5,3.0,Split,993.57,111 - 150 sqft
